Date,QBTS,SOFI,SPY
2023-06-14,1.9299999475479126,9.739999771118164,419.619873046875
2023-06-15,2.0,9.550000190734863,424.8221740722656
2023-06-16,1.8799999952316284,8.600000381469727,423.3751220703125
2023-06-20,1.8600000143051147,8.59000015258789,421.1785888671875
2023-06-21,1.659999966621399,8.630000114440918,419.0205993652344
2023-06-22,1.5800000429153442,8.489999771118164,420.5331726074219
2023-06-23,1.6299999952316284,8.279999732971191,417.3538818359375
2023-06-26,1.8200000524520874,8.199999809265137,415.64874267578125
2023-06-27,2.0,8.640000343322754,420.20556640625
2023-06-28,2.25,8.869999885559082,420.41754150390625
2023-06-29,2.059999942779541,8.710000038146973,422.0745544433594
2023-06-30,2.0899999141693115,8.34000015258789,427.0553283691406
2023-07-03,2.130000114440918,8.520000457763672,427.5466613769531
2023-07-05,2.200000047683716,8.380000114440918,426.9108581542969
2023-07-06,1.9800000190734863,8.100000381469727,423.56781005859375
2023-07-07,1.8600000143051147,8.050000190734863,422.4984436035156
2023-07-10,1.940000057220459,8.710000038146973,423.56781005859375
2023-07-11,1.9700000286102295,9.069999694824219,426.2652893066406
2023-07-12,1.9700000286102295,9.199999809265137,429.69500732421875
2023-07-13,2.630000114440918,9.15999984741211,433.10546875
2023-07-14,2.200000047683716,9.079999923706055,432.8357238769531
2023-07-17,2.569999933242798,9.479999542236328,434.3385925292969
2023-07-18,2.890000104904175,9.569999694824219,437.5660095214844
2023-07-19,2.9100000858306885,9.850000381469727,438.5390319824219
2023-07-20,2.75,9.569999694824219,435.6295471191406
2023-07-21,2.4100000858306885,9.430000305175781,435.6295471191406
2023-07-24,2.380000114440918,9.449999809265137,437.57568359375
2023-07-25,2.2699999809265137,9.329999923706055,438.7702941894531
2023-07-26,2.109999895095825,9.520000457763672,438.837646484375
2023-07-27,1.909999966621399,9.09000015258789,435.9283142089844
2023-07-28,2.0999999046325684,9.550000190734863,440.1961364746094
2023-07-31,2.0999999046325684,11.449999809265137,441.03424072265625
2023-08-01,2.700000047683716,10.350000381469727,439.772216796875
2023-08-02,2.25,10.079999923706055,433.6546630859375
2023-08-03,2.069999933242798,10.050000190734863,432.4118347167969
2023-08-04,1.940000057220459,9.5,430.4561767578125
2023-08-07,1.850000023841858,9.390000343322754,434.21337890625
2023-08-08,1.7599999904632568,9.3100004196167,432.32513427734375
2023-08-09,1.690000057220459,8.989999771118164,429.43499755859375
2023-08-10,1.4800000190734863,8.720000267028809,429.58905029296875
2023-08-11,1.4500000476837158,8.649999618530273,429.3385314941406
2023-08-14,1.590000033378601,8.680000305175781,431.7085266113281
2023-08-15,1.5,8.369999885559082,426.6795959472656
2023-08-16,1.3799999952316284,8.260000228881836,423.548583984375
2023-08-17,1.309999942779541,8.109999656677246,420.3211975097656
2023-08-18,1.3700000047683716,8.220000267028809,420.52349853515625
2023-08-21,1.3799999952316284,8.289999961853027,423.2594909667969
2023-08-22,1.25,8.149999618530273,422.1130676269531
2023-08-23,1.2699999809265137,8.430000305175781,426.8144836425781
2023-08-24,1.1699999570846558,8.119999885559082,420.89923095703125
2023-08-25,1.149999976158142,8.289999961853027,423.86651611328125
2023-08-28,1.100000023841858,8.229999542236328,426.5543518066406
2023-08-29,1.2300000190734863,8.460000038146973,432.72015380859375
2023-08-30,1.190000057220459,8.739999771118164,434.5024108886719
2023-08-31,1.159999966621399,8.65999984741211,433.8665466308594
2023-09-01,1.1200000047683716,8.789999961853027,434.67584228515625
2023-09-05,1.159999966621399,8.75,432.79718017578125
2023-09-06,1.059999942779541,8.539999961853027,429.8876953125
2023-09-07,1.0,8.569999694824219,428.5678405761719
2023-09-08,0.9110000133514404,8.550000190734863,429.2133483886719
2023-09-11,1.0700000524520874,8.899999618530273,432.0361633300781
2023-09-12,0.9879999756813049,9.0,429.6661376953125
2023-09-13,1.059999942779541,8.800000190734863,430.1671447753906
2023-09-14,1.0700000524520874,9.050000190734863,433.87615966796875
2023-09-15,1.0399999618530273,9.069999694824219,428.648681640625
2023-09-18,0.9639999866485596,8.670000076293945,428.9001159667969
2023-09-19,0.9509999752044678,8.619999885559082,428.0106506347656
2023-09-20,0.9240000247955322,8.319999694824219,424.0758361816406
2023-09-21,0.9539999961853027,7.949999809265137,417.0664978027344
2023-09-22,0.9100000262260437,7.539999961853027,416.12872314453125
2023-09-25,0.9670000076293945,7.510000228881836,417.87860107421875
2023-09-26,0.9399999976158142,7.400000095367432,411.7394104003906
